Gene Name	Gene type
NPHP3-ACAD11	lncRNA
MSH5-SAPCD1	lncRNA
INO80B-WBP1	lncRNA
ATP6V1G2-DDX39B	lncRNA
PIR-FIGF	lncRNA
PPT2-EGFL8	lncRNA
RTEL1-TNFRSF6B	lncRNA
ZNF670-ZNF695	lncRNA
PRORY	lncRNA
UBE2F-SCLY	lncRNA
SEC24B-AS1	lncRNA
ARHGAP19-SLIT1	lncRNA
FAM24B-CUZD1	lncRNA
PRH1-PRR4	lncRNA
DNAAF4-CCPG1	lncRNA
SENP3-EIF4A1	lncRNA
P2RX5-TAX1BP3	lncRNA
SLMO2-ATP5E	lncRNA
APOC4-APOC2	lncRNA
HOXA10-HOXA9	lncRNA
STX16-NPEPL1	lncRNA
HNRNPUL2-BSCL2	lncRNA
TM4SF19-DYNLT2B	lncRNA
C1QTNF3-AMACR	lncRNA
LINC00159	lncRNA
CFAP418-AS1	lncRNA
DIO2-AS1	lncRNA
DNM3OS	lncRNA
PARTICL	lncRNA
LOC100630923	lncRNA
WDR87BP	lncRNA
SPRY4-IT1	lncRNA
LINC00659	lncRNA
LINC01311	lncRNA
RAET1E-AS1	lncRNA
PYCARD-AS1	lncRNA
SPATA8-AS1	lncRNA
LOC100652758	lncRNA
PRICKLE2-AS1	lncRNA
LOC100652768	lncRNA
DSG2-AS1	lncRNA
NNT-AS1	lncRNA
GS1-24F4.2	lncRNA
CACNA1C-AS1	lncRNA
LINC01023	lncRNA
LINC00408	lncRNA
LINC00539	lncRNA
LINC00904	lncRNA
LINC01838	lncRNA
LINC02078	lncRNA
LINC00702	lncRNA
LINC00706	lncRNA
LOC100652999	lncRNA
MIR3147HG	lncRNA
ARHGAP22-IT1	lncRNA
POU6F2-AS2	lncRNA
PCAT1	lncRNA
HIF1A-AS1	lncRNA
HIF1A-AS2	lncRNA
RCAN3AS	lncRNA
KLHL7-DT	lncRNA
RBM5-AS1	lncRNA
LINC00501	lncRNA
LINC00506	lncRNA
POTEH-AS1	lncRNA
CARS1-AS1	lncRNA
EGFLAM-AS4	lncRNA
NEGR1-IT1	lncRNA
ZRANB2-DT	lncRNA
NRG1-IT1	lncRNA
LINC00536	lncRNA
HEIH	lncRNA
CERS6-AS1	lncRNA
LINC00492	lncRNA
LINC00538	lncRNA
LINC00903	lncRNA
FTCD-AS1	lncRNA
LRRC3-DT	lncRNA
ZMYM4-AS1	lncRNA
ELMO1-AS1	lncRNA
TRAPPC12-AS1	lncRNA
RAI1-AS1	lncRNA
OCIAD1-AS1	lncRNA
P4HA2-AS1	lncRNA
GDNF-AS1	lncRNA
POU6F2-AS1	lncRNA
LINC00489	lncRNA
RPS6KA2-AS1	lncRNA
UFL1-AS1	lncRNA
DOCK9-DT	lncRNA
LINC00554	lncRNA
LINC00557	lncRNA
LINC00561	lncRNA
LINC00564	lncRNA
LINC00566	lncRNA
LINC00562	lncRNA
PLUT	lncRNA
LINC00558	lncRNA
LINC00560	lncRNA
LINC00563	lncRNA
SWINGN	lncRNA
LINC00572	lncRNA
ALDH1L1-AS2	lncRNA
NAALADL2-AS3	lncRNA
LINC00507	lncRNA
DIP2A-IT1	lncRNA
RB1-DT	lncRNA
UPK1A-AS1	lncRNA
PTCHD1-AS	lncRNA
SRGAP2-AS1	lncRNA
GK-AS1	lncRNA
LPP-AS1	lncRNA
NDP-AS1	lncRNA
NHS-AS1	lncRNA
SYP-AS1	lncRNA
ZFX-AS1	lncRNA
HYI-AS1	lncRNA
HLX-AS1	lncRNA
DLG3-AS1	lncRNA
DPYD-AS1	lncRNA
DPYD-AS2	lncRNA
MTOR-AS1	lncRNA
GRM7-AS1	lncRNA
LNX1-AS1	lncRNA
MYLK-AS2	lncRNA
OPA1-AS1	lncRNA
PHEX-AS1	lncRNA
PRKX-AS1	lncRNA
HLTF-AS1	lncRNA
VAV3-AS1	lncRNA
LMLN-AS1	lncRNA
NREP-AS1	lncRNA
IPO9-AS1	lncRNA
ZIC4-AS1	lncRNA
MLIP-AS1	lncRNA
SZT2-AS1	lncRNA
SNRK-AS1	lncRNA
LNX1-AS2	lncRNA
LINC00278	lncRNA
LINC00279	lncRNA
LINC00280	lncRNA
MED4-AS1	lncRNA
GPC5-AS1	lncRNA
GPC5-AS2	lncRNA
GPC6-AS1	lncRNA
GPC6-AS2	lncRNA
KCNC4-DT	lncRNA
CNTN4-AS1	lncRNA
CNTN4-AS2	lncRNA
RBMS3-AS1	lncRNA
RBMS3-AS2	lncRNA
RBMS3-AS3	lncRNA
RERG-AS1	lncRNA
ABCC5-AS1	lncRNA
MAGI1-AS1	lncRNA
CHRM3-AS1	lncRNA
MED14OS	lncRNA
FGF12-AS1	lncRNA
FGF12-AS2	lncRNA
GRM5-AS1	lncRNA
HCFC1-AS1	lncRNA
ITIH4-AS1	lncRNA
KCND3-AS1	lncRNA
KCNQ5-AS1	lncRNA
MEIS1-AS2	lncRNA
NCBP2-AS1	lncRNA
OXCT1-AS1	lncRNA
PLCL2-AS1	lncRNA
PPEF1-AS1	lncRNA
TTC3-AS1	lncRNA
VIPR1-AS1	lncRNA
NLGN1-AS1	lncRNA
XIRP2-AS1	lncRNA
NAV2-AS5	lncRNA
NAV2-AS3	lncRNA
NAV2-AS2	lncRNA
SYNPR-AS1	lncRNA
EPN2-AS1	lncRNA
KLHL6-AS1	lncRNA
MAGI2-AS2	lncRNA
WDFY3-AS1	lncRNA
TRPC7-AS1	lncRNA
GFOD1-AS1	lncRNA
TPRG1-AS2	lncRNA
SGO1-AS1	lncRNA
CFAP44-AS1	lncRNA
AGBL5-AS1	lncRNA
PRRT3-AS1	lncRNA
SPIN4-AS1	lncRNA
UBXN7-AS1	lncRNA
PLCH1-AS1	lncRNA
PLCH1-AS2	lncRNA
CADM2-AS2	lncRNA
THOC7-AS1	lncRNA
MACC1-AS1	lncRNA
HM13-AS1	lncRNA
TPRG1-AS1	lncRNA
HHATL-AS1	lncRNA
LINC00499	lncRNA
DGUOK-AS1	lncRNA
LZTS1-AS1	lncRNA
LINC00534	lncRNA
JRKL-AS1	lncRNA
FALEC	lncRNA
LINC00570	lncRNA
NLGN4Y-AS1	lncRNA
COX10-DT	lncRNA
LINC00297	lncRNA
CLYBL-AS2	lncRNA
PCDH9-AS2	lncRNA
MYO16-AS2	lncRNA
GRTP1-AS1	lncRNA
STK24-AS1	lncRNA
USP12-AS1	lncRNA
USP12-DT	lncRNA
FREM2-AS1	lncRNA
DLEU7-AS1	lncRNA
EIF1AX-AS1	lncRNA
LINC01840	lncRNA
FGF14-AS1	lncRNA
HTR2A-AS1	lncRNA
KCNAB1-AS2	lncRNA
KCNAB1-AS1	lncRNA
NUCB1-AS1	lncRNA
PCDH9-AS3	lncRNA
PCDH9-AS4	lncRNA
PCYT1B-AS1	lncRNA
RUVBL1-AS1	lncRNA
SLC6A1-AS1	lncRNA
TM4SF1-AS1	lncRNA
UBE2E1-AS1	lncRNA
BRWD1-AS1	lncRNA
ZNF197-AS1	lncRNA
ADIPOQ-AS1	lncRNA
DOCK9-AS1	lncRNA
UBE2Q1-AS1	lncRNA
STEAP2-AS1	lncRNA
HDAC11-AS1	lncRNA
HS6ST2-AS1	lncRNA
MTUS2-AS1	lncRNA
GLYCTK-AS1	lncRNA
STEAP3-AS1	lncRNA
YEATS2-AS1	lncRNA
CCDC13-AS1	lncRNA
PLCXD2-AS1	lncRNA
EGFLAM-AS1	lncRNA
INTS6L-AS1	lncRNA
ZNF630-AS1	lncRNA
FRMPD4-AS1	lncRNA
FRMPD3-AS1	lncRNA
ZNRF3-AS1	lncRNA
LINC00331	lncRNA
LINC00332	lncRNA
LINC00333	lncRNA
ENOX1-AS2	lncRNA
ZBTB20-AS4	lncRNA
LINC00350	lncRNA
LINC00351	lncRNA
LINC00353	lncRNA
LINC00358	lncRNA
LINC00362	lncRNA
LINC00364	lncRNA
LINC00365	lncRNA
LINC00366	lncRNA
LINC00379	lncRNA
LINC00381	lncRNA
LINC00392	lncRNA
LINC00393	lncRNA
LINC00395	lncRNA
LINC00398	lncRNA
LINC00400	lncRNA
LINC00411	lncRNA
LINC00417	lncRNA
LINC00423	lncRNA
LINC00433	lncRNA
LINC00434	lncRNA
LINC00440	lncRNA
LINC00443	lncRNA
LINC00446	lncRNA
LINC00448	lncRNA
LINC00454	lncRNA
LINC00457	lncRNA
LINC00459	lncRNA
LINC00424	lncRNA
LINC00502	lncRNA
FRMD6-AS2	lncRNA
LINC00559	lncRNA
LINC00571	lncRNA
SAMSN1-AS1	lncRNA
CLDN10-AS1	lncRNA
DIAPH3-AS1	lncRNA
DIAPH3-AS2	lncRNA
EFCAB6-AS1	lncRNA
SHANK2-AS1	lncRNA
ARHGEF3-AS1	lncRNA
B4GALT4-AS1	lncRNA
MIS18A-AS1	lncRNA
COL4A2-AS1	lncRNA
ALDH1L1-AS1	lncRNA
ATP11A-AS1	lncRNA
OSBPL10-AS1	lncRNA
ST3GAL6-AS1	lncRNA
NDFIP2-AS1	lncRNA
MID1IP1-AS1	lncRNA
MYCBP2-AS1	lncRNA
MYCBP2-AS2	lncRNA
TM4SF19-AS1	lncRNA
ZNF385D-AS1	lncRNA
TBL1XR1-AS1	lncRNA
ATP13A5-AS1	lncRNA
TMEM212-AS1	lncRNA
ZNF385D-AS2	lncRNA
OBI1-AS1	lncRNA
ARHGEF7-AS1	lncRNA
SPATA13-AS1	lncRNA
CACNA1C-AS4	lncRNA
CACNA1C-AS2	lncRNA
COL18A1-AS2	lncRNA
CACNA2D3-AS1	lncRNA
ARHGEF7-AS2	lncRNA
ARHGAP26-AS1	lncRNA
STARD13-AS	lncRNA
PRICKLE2-AS2	lncRNA
PRICKLE2-AS3	lncRNA
NAALADL2-AS2	lncRNA
NAALADL2-AS1	lncRNA
ARHGAP31-AS1	lncRNA
DENND5B-AS1	lncRNA
KIRREL3-AS1	lncRNA
KIRREL3-AS2	lncRNA
LINC00853	lncRNA
RNASEH2B-AS1	lncRNA
SLC25A30-AS1	lncRNA
AKT3-IT1	lncRNA
AOAH-IT1	lncRNA
E2F3-IT1	lncRNA
HAO2-IT1	lncRNA
TGFA-IT1	lncRNA
LINC01216	lncRNA
LINC01217	lncRNA
ERI3-IT1	lncRNA
NTM-IT	lncRNA
MLIP-IT1	lncRNA
DNM3-IT1	lncRNA
NRG1-IT3	lncRNA
ALMS1-IT1	lncRNA
GPC5-IT1	lncRNA
KCND3-IT1	lncRNA
KCNH1-IT1	lncRNA
SYNJ2-IT1	lncRNA
RSF1-IT1	lncRNA
EPN2-IT1	lncRNA
FNDC1-IT1	lncRNA
AGBL4-IT1	lncRNA
TTLL7-IT1	lncRNA
RASA3-IT1	lncRNA
BACH1-IT2	lncRNA
HOXA10-AS	lncRNA
ATP2B2-IT2	lncRNA
DSCAM-IT1	lncRNA
LINC01014	lncRNA
OPCML-IT1	lncRNA
TCF7L1-IT1	lncRNA
PLCB1-IT1	lncRNA
RNF216-IT1	lncRNA
HS1BP3-IT1	lncRNA
HOXB-AS2	lncRNA
HOXB-AS4	lncRNA
RPS6KA2-IT1	lncRNA
ARHGEF9-IT1	lncRNA
PPP2R2B-IT1	lncRNA
HOXB-AS1	lncRNA
HOXC-AS1	lncRNA
HOXC-AS2	lncRNA
HOXC-AS3	lncRNA
HOXC13-AS	lncRNA
CACNA1C-IT2	lncRNA
CACNA1C-IT3	lncRNA
ARHGAP26-IT1	lncRNA
ARHGEF38-IT1	lncRNA
NALF1-IT1	lncRNA
SMIM2-IT1	lncRNA
IQCJ-SCHIP1-AS1	lncRNA
XXYLT1-AS1	lncRNA
APOBEC3B-AS1	lncRNA
LINC00581	lncRNA
BANCR	lncRNA
UGDH-AS1	lncRNA
PCCA-AS1	lncRNA
NALCN-AS1	lncRNA
LINC-ROR	lncRNA
VWC2L-IT1	lncRNA
LINC00348	lncRNA
MYO16-AS1	lncRNA
IFNG-AS1	lncRNA
LARS2-AS1	lncRNA
SLC9A9-AS1	lncRNA
LINC00210	lncRNA
PTCSC3	lncRNA
LINC00359	lncRNA
TRERNA1	lncRNA
LINC02361	lncRNA
LOC100996249	lncRNA
LRIG2-DT	lncRNA
LINC02256	lncRNA
FAM106B	lncRNA
TENT5C-DT	lncRNA
COMETT	lncRNA
LINC00269	lncRNA
LINC00911	lncRNA
LINC02273	lncRNA
PIN1-DT	lncRNA
LINC01993	lncRNA
LOC100996294	lncRNA
DNAH17-AS1	lncRNA
FOXD3-AS1	lncRNA
LIPE-AS1	lncRNA
LOC100996318	lncRNA
LINC01882	lncRNA
CEP72-DT	lncRNA
FAM230H	lncRNA
LINC02169	lncRNA
LINC01664	lncRNA
LINC02140	lncRNA
CA3-AS1	lncRNA
GNA15-DT	lncRNA
LOC100996385	lncRNA
GRK3-AS1	lncRNA
FAM230D	lncRNA
MRNIP-DT	lncRNA
ARLNC1	lncRNA
FAM230F	lncRNA
LOC100996437	lncRNA
LOC100996442	lncRNA
MLF1-DT	lncRNA
LINC02724	lncRNA
L1CAM-AS1	lncRNA
LINC01964	lncRNA
PITX1-AS1	lncRNA
LINC01206	lncRNA
LINC01355	lncRNA
ITPR1-DT	lncRNA
FAM157C	lncRNA
LOC100996549	lncRNA
NAMA	lncRNA
NFIA-AS2	lncRNA
CYYR1-AS1	lncRNA
LINC01806	lncRNA
FAM74A7	lncRNA
LOC100996583	lncRNA
LINC01505	lncRNA
LINC00690	lncRNA
LINC01436	lncRNA
LINC01981	lncRNA
LINC01760	lncRNA
LINC02607	lncRNA
LOC100996637	lncRNA
LNCBRM	lncRNA
SEC61G-DT	lncRNA
LOC100996660	lncRNA
LOC100996662	lncRNA
LOC100996664	lncRNA
LINC01533	lncRNA
LINC01544	lncRNA
LOC100996671	lncRNA
LINC02369	lncRNA
LOC100996681	lncRNA
LINC02502	lncRNA
LINC01356	lncRNA
LOC100996720	lncRNA
LINC02802	lncRNA
LOC100996740	lncRNA
LOC100996756	lncRNA
LOC100996842	lncRNA
RORA-AS2	lncRNA
LINC01883	lncRNA
LINC00621	lncRNA
IL21-AS1	lncRNA
OVCH1-AS1	lncRNA
NADK2-AS1	lncRNA
LINC01523	lncRNA
LINC01799	lncRNA
LINC02446	lncRNA
ACTR3-AS1	lncRNA
LOC101060187	lncRNA
LOC101060224	lncRNA
FOXP4-AS1	lncRNA
LINC01939	lncRNA
SNTG2-AS1	lncRNA
LINC02265	lncRNA
LINC01910	lncRNA
LINC01563	lncRNA
LOC101060553	lncRNA
LOC101060632	lncRNA
NUTM2B-AS1	lncRNA
LINC00601	lncRNA
LINC00609	lncRNA
TMEM220-AS1	lncRNA
LINCMD1	lncRNA
LINC01081	lncRNA
PANDAR	lncRNA
IPO11-LRRC70	lncRNA
LSINCT5	lncRNA
LINC00850	lncRNA
NPTN-IT1	lncRNA
LINC02067	lncRNA
PTENP1-AS	lncRNA
LINC00676	lncRNA
LINC00681	lncRNA
EZR-AS1	lncRNA
OSGEPL1-AS1	lncRNA
OGFR-AS1	lncRNA
LINC01587	lncRNA
YTHDF3-DT	lncRNA
DLGAP1-AS4	lncRNA
LAMTOR5-AS1	lncRNA
EVX1-AS	lncRNA
MAGEA8-AS1	lncRNA
FANK1-AS1	lncRNA
LINC00678	lncRNA
UCHL1-DT	lncRNA
XXYLT1-AS2	lncRNA
RMDN2-AS1	lncRNA
STPG2-AS1	lncRNA
LOC101448202	lncRNA
LINC01080	lncRNA
PELP1-DT	lncRNA
LOC101593348	lncRNA
CMKLR2-AS	lncRNA
ZNF350-AS1	lncRNA
SCHLAP1	lncRNA
SPECC1L-ADORA2A	lncRNA
STAG3L5P-PVRIG2P-PILRB	lncRNA
CAPN10-DT	lncRNA
CCAT2	lncRNA
LINC02583	lncRNA
CASC9	lncRNA
PRNCR1	lncRNA
LOC101926887	lncRNA
RALY-AS1	lncRNA
LOC101926889	lncRNA
DAB1-AS1	lncRNA
LINC03020	lncRNA
LIX1-AS1	lncRNA
CRTC3-AS1	lncRNA
GLIS2-AS1	lncRNA
LINC02338	lncRNA
RCAN2-DT	lncRNA
DNAJB5-DT	lncRNA
LSAMP-AS1	lncRNA
LINC01265	lncRNA
PCDHB1-AS1	lncRNA
SLC16A12-AS1	lncRNA
LOC101926907	lncRNA
LOC101926908	lncRNA
VPS33B-DT	lncRNA
ERICH2-DT	lncRNA
LOC101926915	lncRNA
LOC101926923	lncRNA
LINC01375	lncRNA
LINC01358	lncRNA
RDH10-AS1	lncRNA
CRAT37	lncRNA
LINC00378	lncRNA
PRMT5-DT	lncRNA
TDRD6-AS1	lncRNA
LOC101926935	lncRNA
LINC02104	lncRNA
SPRY4-AS1	lncRNA
LINC02653	lncRNA
GTF2I-AS1	lncRNA
LOC101926944	lncRNA
LINC01617	lncRNA
LOC101926948	lncRNA
LINC01570	lncRNA
LINC02339	lncRNA
LOC101926953	lncRNA
LINC01733	lncRNA
LOC101926956	lncRNA
LINC02885	lncRNA
LOC101926959	lncRNA
LINC02996	lncRNA
ADGRF5-AS1	lncRNA
PRKAR1B-AS1	lncRNA
LOC101926964	lncRNA
LINC01804	lncRNA
ATXN7L3-AS1	lncRNA
LOC101926968	lncRNA
LINC01284	lncRNA
LOC101926974	lncRNA
LINC01844	lncRNA
VIRMA-DT	lncRNA
LINC01111	lncRNA
LINC02049	lncRNA
LOC101926984	lncRNA
DLGAP4-AS1	lncRNA
LOC101926994	lncRNA
RUNDC3A-AS1	lncRNA
PRKAR1B-AS2	lncRNA
PKIA-AS1	lncRNA
LINC01365	lncRNA
LINC02177	lncRNA
LOC101927010	lncRNA
LOC101927013	lncRNA
LINC01506	lncRNA
LINC01180	lncRNA
LOC101927018	lncRNA
LOC101927019	lncRNA
LOC101927020	lncRNA
ZFAND2A-DT	lncRNA
LOC101927023	lncRNA
LOC101927025	lncRNA
LOC101927026	lncRNA
CHROMR	lncRNA
ROR1-AS1	lncRNA
LINC02400	lncRNA
UQCRB-AS1	lncRNA
LOC101927040	lncRNA
LOC101927042	lncRNA
EPCAM-DT	lncRNA
LOC101927045	lncRNA
LOC101927046	lncRNA
LOC101927048	lncRNA
PLCE1-AS2	lncRNA
PDXP-DT	lncRNA
LOC101927053	lncRNA
LOC101927055	lncRNA
LINC02614	lncRNA
LOC101927057	lncRNA
LINC02402	lncRNA
LINC01957	lncRNA
LOC101927060	lncRNA
LINC02294	lncRNA
LOC101927066	lncRNA
LINC01607	lncRNA
LOC101927069	lncRNA
LINC02611	lncRNA
LOC101927072	lncRNA
LOC101927073	lncRNA
LINC00682	lncRNA
FGF10-AS1	lncRNA
LOC101927078	lncRNA
OR4M2-OT1	lncRNA
LOC101927080	lncRNA
MIR4307HG	lncRNA
LOC101927082	lncRNA
LINC01359	lncRNA
KLF9-DT	lncRNA
LINC02516	lncRNA
LOC101927088	lncRNA
LOC101927089	lncRNA
LOC101927093	lncRNA
CLMAT3	lncRNA
LOC101927098	lncRNA
TICAM2-AS1	lncRNA
ITFG1-AS1	lncRNA
LOC101927108	lncRNA
LINC02379	lncRNA
SUCLG2-DT	lncRNA
LINC01581	lncRNA
LINC01933	lncRNA
PLCG1-AS1	lncRNA
LOC101927118	lncRNA
LINC02735	lncRNA
LINC02016	lncRNA
HEATR5A-DT	lncRNA
ELFN1-AS1	lncRNA
LINC01580	lncRNA
LOC101927131	lncRNA
LINC02133	lncRNA
LINC01470	lncRNA
LOC101927136	lncRNA
PTPRT-AS1	lncRNA
PDE4B-AS1	lncRNA
LOC101927141	lncRNA
NPAS2-AS1	lncRNA
LOC101927143	lncRNA
LOC101927145	lncRNA
LINC01471	lncRNA
L3MBTL4-AS1	lncRNA
LINC02987	lncRNA
SAMMSON	lncRNA
LINC02207	lncRNA
LMO7-AS1	lncRNA
LINC01934	lncRNA
LOC101927157	lncRNA
LOC101927159	lncRNA
LOC101927164	lncRNA
LINC01813	lncRNA
LOC101927166	lncRNA
GATA2-AS1	lncRNA
ARHGAP28-AS1	lncRNA
LINC01564	lncRNA
CHL1-AS2	lncRNA
LINC01069	lncRNA
LOC101927178	lncRNA
LOC101927179	lncRNA
LOC101927182	lncRNA
LOC101927183	lncRNA
ADGRL3-AS1	lncRNA
LOC101927188	lncRNA
LOC101927189	lncRNA
LOC101927190	lncRNA
LOC101927191	lncRNA
CHL1-AS1	lncRNA
LINC00382	lncRNA
FSIP2-AS2	lncRNA
LOC101927200	lncRNA
LOC101927202	lncRNA
FAM111A-DT	lncRNA
LINC02075	lncRNA
LOC101927209	lncRNA
ZNF451-AS1	lncRNA
LOC101927213	lncRNA
LINC01266	lncRNA
LINC01473	lncRNA
HNF4A-AS1	lncRNA
DEPDC1-AS1	lncRNA
UBR5-DT	lncRNA
LINC01049	lncRNA
LOC101927226	lncRNA
LOC101927227	lncRNA
LINC02179	lncRNA
LINC01929	lncRNA
LINC01969	lncRNA
SEMA6A-AS1	lncRNA
LOC101927234	lncRNA
LOC101927235	lncRNA
LOC101927237	lncRNA
LOC101927238	lncRNA
LINC01989	lncRNA
LOC101927241	lncRNA
LINC01430	lncRNA
LOC101927243	lncRNA
LINC01788	lncRNA
LOC101927245	lncRNA
LOC101927247	lncRNA
LINC00391	lncRNA
PDZRN3-AS1	lncRNA
LOC101927253	lncRNA
CARD11-AS1	lncRNA
MRTFA-AS1	lncRNA
LINC01474	lncRNA
LOC101927259	lncRNA
LOC101927262	lncRNA
LOC101927263	lncRNA
TROAP-AS1	lncRNA
LOC101927268	lncRNA
LOC101927269	lncRNA
LOC101927272	lncRNA
LINC01416	lncRNA
LINC02071	lncRNA
NDUFV2-AS1	lncRNA
HPS1-AS1	lncRNA
EP300-AS1	lncRNA
LINC02208	lncRNA
LOC101927281	lncRNA
LINC02466	lncRNA
LOC101927283	lncRNA
LOC101927284	lncRNA
LINC01793	lncRNA
LINC02254	lncRNA
MANEA-DT	lncRNA
LINC01237	lncRNA
LINC02395	lncRNA
LOC101927293	lncRNA
LINC01360	lncRNA
LOC101927296	lncRNA
LOC101927297	lncRNA
GOT1-DT	lncRNA
SNHG27	lncRNA
LOC101927310	lncRNA
LINC02185	lncRNA
LOC101927314	lncRNA
AQP5-AS1	lncRNA
ERICH3-AS1	lncRNA
MALT1-AS1	lncRNA
PPP4R1-AS1	lncRNA
LINC01475	lncRNA
LOC101927325	lncRNA
LOC101927329	lncRNA
LOC101927330	lncRNA
LINC01831	lncRNA
LINC01582	lncRNA
CH17-125A10.2	lncRNA
LINC02127	lncRNA
LOC101927342	lncRNA
LOC101927344	lncRNA
LINC02047	lncRNA
GRM7-AS3	lncRNA
LINC02186	lncRNA
LINC01254	lncRNA
LINC02302	lncRNA
PLS3-AS1	lncRNA
LINC03016	lncRNA
LOC101927355	lncRNA
CACNA2D1-AS1	lncRNA
LOC101927357	lncRNA
LOC101927358	lncRNA
PCDH10-DT	lncRNA
LINC01103	lncRNA
LINC01875	lncRNA
LINC02353	lncRNA
LINC01571	lncRNA
PNISR-AS1	lncRNA
LOC101927369	lncRNA
LOC101927372	lncRNA
LOC101927374	lncRNA
LOC101927377	lncRNA
LINC03017	lncRNA
LINC02201	lncRNA
CARNMT1-AS1	lncRNA
LINC01163	lncRNA
LOC101927383	lncRNA
LOC101927385	lncRNA
LOC101927388	lncRNA
LOC101927389	lncRNA
MIOS-DT	lncRNA
LOC101927392	lncRNA
LOC101927393	lncRNA
LOC101927394	lncRNA
LINC01514	lncRNA
LOC101927397	lncRNA
LINC02966	lncRNA
LOC101927401	lncRNA
AFTPH-DT	lncRNA
LOC101927404	lncRNA
LOC101927405	lncRNA
LINC01821	lncRNA
LOC101927410	lncRNA
LINC01782	lncRNA
LINC01781	lncRNA
LOC101927413	lncRNA
LOC101927414	lncRNA
TMED2-DT	lncRNA
SRGAP3-AS2	lncRNA
FHAD1-AS1	lncRNA
LOC101927418	lncRNA
LINC02681	lncRNA
DMTF1-AS1	lncRNA
LOC101927421	lncRNA
GNA14-AS1	lncRNA
LINC01961	lncRNA
LINC01903	lncRNA
LINC01790	lncRNA
LOC101927432	lncRNA
LINC01255	lncRNA
LOC101927434	lncRNA
LOC101927436	lncRNA
CLYBL-AS3	lncRNA
LINC01800	lncRNA
LOC101927439	lncRNA
SRGAP3-AS4	lncRNA
EFHD2-AS1	lncRNA
LOC101927445	lncRNA
LOC101927446	lncRNA
SCUBE1-AS1	lncRNA
LINC01282	lncRNA
LOC101927450	lncRNA
LOC101927452	lncRNA
LOC101927454	lncRNA
TMEM108-AS1	lncRNA
LINC01522	lncRNA
LINC01608	lncRNA
LINC02240	lncRNA
LOC101927461	lncRNA
LINC02359	lncRNA
CLYBL-AS1	lncRNA
LOC101927467	lncRNA
LOC101927468	lncRNA
LOC101927469	lncRNA
ITPRIP-AS1	lncRNA
LOC101927473	lncRNA
LOC101927474	lncRNA
LOC101927476	lncRNA
LINC01507	lncRNA
NUP133-DT	lncRNA
EPHA2-AS1	lncRNA
LOC101927480	lncRNA
LINC01909	lncRNA
HECW2-AS1	lncRNA
LOC101927483	lncRNA
LOC101927484	lncRNA
LOC101927486	lncRNA
LINC01609	lncRNA
LOC101927488	lncRNA
TCERG1L-AS1	lncRNA
QKILA	lncRNA
MRPS9-AS1	lncRNA
LINC02070	lncRNA
LOC101927495	lncRNA
GREB1L-DT	lncRNA
CDK6-AS1	lncRNA
LINC01361	lncRNA
LOC101927499	lncRNA
PINCR	lncRNA
TLE1-DT	lncRNA
LINC02688	lncRNA
LINC01682	lncRNA
LINC02348	lncRNA
LOC101927506	lncRNA
HDLBP-AS1	lncRNA
LOC101927510	lncRNA
LOC101927511	lncRNA
LINC01275	lncRNA
LOC101927513	lncRNA
LOC101927514	lncRNA
LOC101927516	lncRNA
LOC101927518	lncRNA
LOC101927521	lncRNA
LOC101927522	lncRNA
LINC02620	lncRNA
LINC02587	lncRNA
COL1A2-AS1	lncRNA
LINC01656	lncRNA
LINC01204	lncRNA
LOC101927531	lncRNA
LINC01736	lncRNA
LOC101927536	lncRNA
LOC101927539	lncRNA
LINC01273	lncRNA
LINC01712	lncRNA
LOC101927543	lncRNA
ANKRD44-IT1	lncRNA
LOC101927548	lncRNA
LINC02627	lncRNA
LOC101927550	lncRNA
LOC101927551	lncRNA
LOC101927552	lncRNA
LINC01737	lncRNA
LINC01250	lncRNA
LOC101927555	lncRNA
LOC101927556	lncRNA
LOC101927557	lncRNA
LOC101927558	lncRNA
CEBPB-AS1	lncRNA
LOC101927560	lncRNA
LINC01267	lncRNA
LOC101927566	lncRNA
LOC101927571	lncRNA
LOC101927572	lncRNA
LOC101927573	lncRNA
LINC01186	lncRNA
LOC101927575	lncRNA
LINC01797	lncRNA
LINC02141	lncRNA
LOC101927583	lncRNA
LOC101927584	lncRNA
LINC01271	lncRNA
LINC01725	lncRNA
LOC101927588	lncRNA
LINC01166	lncRNA
DPP10-AS3	lncRNA
LINC02405	lncRNA
ANKRD44-AS1	lncRNA
NCK1-DT	lncRNA
LOC101927598	lncRNA
ZNF529-AS1	lncRNA
LOC101927602	lncRNA
LOC101927603	lncRNA
LOC101927604	lncRNA
LOC101927605	lncRNA
LINC01922	lncRNA
LOC101927608	lncRNA
LOC101927609	lncRNA
LOC101927610	lncRNA
RNF139-DT	lncRNA
LOC101927613	lncRNA
LOC101927615	lncRNA
LINC02375	lncRNA
LINC01923	lncRNA
DDHD1-DT	lncRNA
ZNF567-DT	lncRNA
LOC101927623	lncRNA
LINC01150	lncRNA
LOC101927627	lncRNA
LINC02165	lncRNA
LINC02889	lncRNA
ADNP-AS1	lncRNA
PPP1R35-AS1	lncRNA
PORCN-DT	lncRNA
LOC101927636	lncRNA
LINC02411	lncRNA
LAMA4-AS1	lncRNA
LINC01877	lncRNA
LINC01444	lncRNA
LOC101927646	lncRNA
LOC101927647	lncRNA
LINC02126	lncRNA
LINC01927	lncRNA
LINC02388	lncRNA
LOC101927657	lncRNA
